Timestamp,Temperature,Pressure,Status
01/01/2019 03:35,36.07175376,1013.293911,NormalState
01/01/2019 03:36,23.81739828,978.1640132,NormalState
01/01/2019 03:37,28.10545115,996.6933693,NormalState
01/01/2019 03:38,26.11709162,1104.986089,NormalState
01/01/2019 03:39,30.65499312,987.648715,NormalState
01/01/2019 03:40,48.51726853,982.0829924,NormalState
01/01/2019 03:41,15.06187846,967.6229097,NormalState
01/01/2019 03:42,35.49008152,1037.209599,NormalState
01/01/2019 03:43,17.09827303,990.9387913,NormalState
01/01/2019 03:44,26.22454507,967.5313481,NormalState
01/01/2019 03:45,38.71160478,1066.065202,NormalState
01/01/2019 03:46,30.51424015,1070.98015,NormalState
01/01/2019 03:47,21.37804178,969.9788217,NormalState
01/01/2019 03:48,24.27757033,906.6730024,NormalState
01/01/2019 03:49,35.43678199,1050.375684,NormalState
01/01/2019 03:50,24.15706695,965.7685087,NormalState
01/01/2019 03:51,31.73166872,1039.53128,FaultyState
01/01/2019 03:52,30.36457472,901.4948091,NormalState
01/01/2019 03:53,24.78719722,1044.629867,NormalState
01/01/2019 03:54,47.15155271,939.4414035,NormalState
01/01/2019 03:55,35.07135218,1036.538206,NormalState
01/01/2019 03:56,13.79885931,1000.713653,FaultyState
01/01/2019 03:57,31.49163452,952.303029,FaultyState
01/01/2019 03:58,24.70570828,979.6481844,NormalState
01/01/2019 03:59,36.81946668,1034.315923,NormalState
01/01/2019 04:00,23.65983409,1005.294723,FaultyState
01/01/2019 04:01,29.08210847,1029.220649,FaultyState
01/01/2019 04:02,34.03989823,1098.822029,NormalState
01/01/2019 04:03,36.92604155,921.7879194,NormalState
01/01/2019 04:04,20.39762874,1080.860629,NormalState
01/01/2019 04:05,27.32399011,1005.217797,FaultyState
01/01/2019 04:06,26.20043751,955.0607976,NormalState
01/01/2019 04:07,24.77336614,933.4843187,NormalState
01/01/2019 04:08,44.12363392,990.5439805,NormalState
01/01/2019 04:09,33.23985369,1046.082506,NormalState
01/01/2019 04:10,19.91292837,993.622544,NormalState
01/01/2019 04:11,37.34289558,1075.557747,FaultyState
01/01/2019 04:12,46.97724958,927.4412155,NormalState
01/01/2019 04:13,38.25972208,999.3955526,NormalState
01/01/2019 04:14,17.84504027,937.3803278,NormalState
01/01/2019 04:15,26.12612742,1018.181594,NormalState
01/01/2019 04:16,40.13528919,1044.34437,NormalState
01/01/2019 04:17,24.33864428,978.9619103,NormalState
01/01/2019 04:18,33.55055543,869.7893072,NormalState
01/01/2019 04:19,36.19707243,1009.947407,NormalState
01/01/2019 04:20,22.58455623,1021.836928,NormalState
01/01/2019 04:21,29.52379715,1020.214738,NormalState
01/01/2019 04:22,4.069861279,1061.78911,FaultyState
01/01/2019 04:23,21.80489887,946.447316,FaultyState
01/01/2019 04:24,27.97945479,1034.010805,NormalState
01/01/2019 04:25,20.01773454,1059.625376,NormalState
01/01/2019 04:26,43.05929043,911.0706208,FaultyState
01/01/2019 04:27,18.55886898,1015.982591,NormalState
01/01/2019 04:28,26.47964411,974.7910084,FaultyState
01/01/2019 04:29,31.04592462,995.9238663,FaultyState
01/01/2019 04:30,41.53018631,1017.383824,NormalState
01/01/2019 04:31,18.51310279,975.6385718,NormalState
01/01/2019 04:32,39.30531002,966.214596,FaultyState
01/01/2019 04:33,30.08186449,1001.707621,NormalState
01/01/2019 04:34,22.14793079,945.6377031,NormalState
01/01/2019 04:35,33.69682779,945.7087436,NormalState
01/01/2019 04:36,31.59247756,1033.968664,NormalState
01/01/2019 04:37,25.19826498,942.5602982,NormalState
01/01/2019 04:38,30.55841668,1033.315625,NormalState
01/01/2019 04:39,26.91749123,1023.129565,FaultyState
01/01/2019 04:40,30.90813876,913.7096636,NormalState
01/01/2019 04:41,35.2970454,966.1217674,NormalState
01/01/2019 04:42,42.68813453,1059.70547,NormalState
01/01/2019 04:43,20.09747601,950.9417234,NormalState
01/01/2019 04:44,47.064267,976.7797869,NormalState
01/01/2019 04:45,14.3832976,1023.103045,FaultyState
01/01/2019 04:46,28.78571924,1039.169525,FaultyState
01/01/2019 04:47,34.70653765,987.4230557,NormalState
01/01/2019 04:48,32.24793494,970.1244903,NormalState
01/01/2019 04:49,25.01840384,1071.118493,NormalState
01/01/2019 04:50,28.335022,1086.944983,NormalState
01/01/2019 04:51,26.05599252,1048.942903,NormalState
01/01/2019 04:52,25.28508194,1004.265907,NormalState
01/01/2019 04:53,36.79681678,959.5867139,FaultyState
01/01/2019 04:54,32.85612389,958.4777797,NormalState
01/01/2019 04:55,24.45672324,1026.125705,NormalState
01/01/2019 04:56,37.196799,1020.919911,NormalState
01/01/2019 04:57,32.45839617,1070.07993,NormalState
01/01/2019 04:58,36.50289695,1032.522505,NormalState
01/01/2019 04:59,35.03703074,924.8459849,NormalState
01/01/2019 05:00,23.36803991,1052.597381,NormalState
01/01/2019 05:01,25.51855168,950.0969686,NormalState
01/01/2019 05:02,35.97834884,980.8014364,NormalState
01/01/2019 05:03,34.88296212,1012.51001,NormalState
01/01/2019 05:04,29.83278725,1099.783374,NormalState
01/01/2019 05:05,30.93861907,1155.495928,NormalState
01/01/2019 05:06,40.22131917,1030.336153,FaultyState
01/01/2019 05:07,25.26742889,990.8401691,NormalState
01/01/2019 05:08,34.37677905,1026.725282,NormalState
01/01/2019 05:09,28.38245878,1044.382771,NormalState
01/01/2019 05:10,28.25855037,983.9666187,NormalState
01/01/2019 05:11,38.79021482,1089.760568,NormalState
01/01/2019 05:12,36.60333079,1011.503538,NormalState
01/01/2019 05:13,36.50807709,1024.887154,NormalState
01/01/2019 05:14,40.44383046,1033.296213,NormalState
01/01/2019 05:15,30.16803073,1021.079331,FaultyState
01/01/2019 05:16,35.45562377,1041.947025,NormalState
01/01/2019 05:17,27.51786595,969.1373407,FaultyState
01/01/2019 05:18,32.59333082,972.0849123,NormalState
01/01/2019 05:19,28.95885557,944.9922884,NormalState
01/01/2019 05:20,30.77596772,1021.975062,FaultyState
01/01/2019 05:21,34.7612562,1038.946825,NormalState
01/01/2019 05:22,23.45423453,1022.888643,NormalState
01/01/2019 05:23,46.73909821,1083.724622,NormalState
01/01/2019 05:24,21.95186095,999.7201991,NormalState
01/01/2019 05:25,20.2864911,1033.437083,NormalState
01/01/2019 05:26,39.26488699,945.4149562,NormalState
01/01/2019 05:27,36.33330155,980.6450149,FaultyState
01/01/2019 05:28,34.99295854,1034.776888,NormalState
01/01/2019 05:29,35.02676407,1042.455106,FaultyState
01/01/2019 05:30,29.90202582,985.3016526,FaultyState
01/01/2019 05:31,22.82196503,996.4200374,NormalState
01/01/2019 05:32,30.60643647,924.1063127,NormalState
01/01/2019 05:33,24.58270631,982.14854,FaultyState
01/01/2019 05:34,37.80095787,1044.519158,FaultyState
01/01/2019 05:35,28.82354095,1028.760251,NormalState
01/01/2019 05:36,23.39602243,1025.033286,NormalState
01/01/2019 05:37,27.42891327,1002.488684,NormalState
01/01/2019 05:38,33.30345163,1000.353158,NormalState
01/01/2019 05:39,25.49020358,966.983943,NormalState
01/01/2019 05:40,23.42223684,1034.941421,NormalState
01/01/2019 05:41,31.94949769,1021.048647,NormalState
01/01/2019 05:42,31.95973257,1024.600942,NormalState
01/01/2019 05:43,25.9444546,973.6982579,NormalState
01/01/2019 05:44,26.23169356,892.332854,NormalState
01/01/2019 05:45,31.8563995,1054.857636,NormalState
01/01/2019 05:46,18.41532527,976.0581272,NormalState
01/01/2019 05:47,18.7402898,956.8612118,NormalState
01/01/2019 05:48,24.25244623,1034.673946,NormalState
01/01/2019 05:49,28.29242279,980.399368,NormalState
01/01/2019 05:50,32.48726052,1052.996819,FaultyState
01/01/2019 05:51,41.80284974,1030.850297,NormalState
01/01/2019 05:52,36.86127699,1034.178466,NormalState
01/01/2019 05:53,28.72049176,931.7022144,NormalState
01/01/2019 05:54,29.84787034,1060.597199,FaultyState
01/01/2019 05:55,21.97976508,1013.062527,NormalState
01/01/2019 05:56,29.85189491,981.536143,NormalState
01/01/2019 05:57,27.69073089,1007.169423,NormalState
01/01/2019 05:58,32.58174848,911.1882384,NormalState
01/01/2019 05:59,23.38215245,1020.432641,NormalState
01/01/2019 06:00,34.15477211,948.5314246,NormalState
01/01/2019 06:01,42.2619113,932.3664857,NormalState
01/01/2019 06:02,29.12991881,923.8820407,NormalState
01/01/2019 06:03,33.21369378,1055.634419,NormalState
01/01/2019 06:04,35.52115193,968.5368303,NormalState
01/01/2019 06:05,26.79023622,1076.686385,FaultyState
01/01/2019 06:06,31.79273985,973.2099268,NormalState
01/01/2019 06:07,30.10073921,914.6321021,FaultyState
01/01/2019 06:08,30.78140879,944.173778,NormalState
01/01/2019 06:09,23.81592173,1061.790581,NormalState
01/01/2019 06:10,30.19608139,992.2050911,NormalState
01/01/2019 06:11,33.98398633,972.5856352,FaultyState
01/01/2019 06:12,41.60914886,1008.000911,NormalState
01/01/2019 06:13,37.67416661,1025.089137,NormalState
01/01/2019 06:14,47.22545966,1055.869941,NormalState
01/01/2019 06:15,23.8612195,1072.424961,NormalState
01/01/2019 06:16,36.97856509,982.0115677,NormalState
01/01/2019 06:17,31.46673605,933.6976157,NormalState
01/01/2019 06:18,47.51842347,979.3267419,NormalState
01/01/2019 06:19,23.53361372,1013.014025,NormalState
01/01/2019 06:20,23.28222526,951.8120537,NormalState
01/01/2019 06:21,25.20485884,952.1424543,NormalState
01/01/2019 06:22,13.00883421,1017.189394,NormalState
01/01/2019 06:23,25.79395983,997.5673824,NormalState
01/01/2019 06:24,23.92693871,1001.63985,NormalState
01/01/2019 06:25,31.20315029,962.0752333,NormalState
01/01/2019 06:26,32.73404781,988.4799643,FaultyState
01/01/2019 06:27,45.00936671,953.7883428,FaultyState
01/01/2019 06:28,37.60339071,1044.509921,FaultyState
01/01/2019 06:29,25.38477075,1051.762467,NormalState
01/01/2019 06:30,22.81268263,907.6906069,NormalState
01/01/2019 06:31,33.93535337,953.524457,NormalState
01/01/2019 06:32,19.43813434,925.1735372,NormalState
01/01/2019 06:33,44.65167013,967.4988033,NormalState
01/01/2019 06:34,39.43552097,995.8281015,NormalState
01/01/2019 06:35,26.24659478,927.517739,FaultyState
01/01/2019 06:36,16.29492377,953.9070093,FaultyState
01/01/2019 06:37,40.83097899,949.8021314,NormalState
01/01/2019 06:38,29.08368124,1010.363366,NormalState
01/01/2019 06:39,39.9025305,1003.467217,NormalState
01/01/2019 06:40,17.24457873,963.9131223,NormalState
01/01/2019 06:41,25.20499982,1008.841044,NormalState
01/01/2019 06:42,30.0419496,972.6659958,NormalState
01/01/2019 06:43,30.37584475,986.4172445,NormalState
01/01/2019 06:44,26.39947623,1083.672605,NormalState
01/01/2019 06:45,34.98279946,1067.023053,NormalState
01/01/2019 06:46,21.45903656,935.0209382,NormalState
01/01/2019 06:47,28.86096412,1041.486621,NormalState
01/01/2019 06:48,30.96236505,1040.569828,FaultyState
01/01/2019 06:49,34.11551067,942.5868356,NormalState
01/01/2019 06:50,35.69291902,1040.938882,NormalState
01/01/2019 06:51,21.00286327,1076.896596,NormalState
01/01/2019 06:52,17.72708663,943.8727597,NormalState
01/01/2019 06:53,40.22141458,954.1248589,FaultyState
01/01/2019 06:54,32.6585121,1050.883073,NormalState
01/01/2019 06:55,24.01210771,1013.574766,NormalState
01/01/2019 06:56,42.4092158,1027.573814,NormalState
01/01/2019 06:57,30.92539707,1017.029461,FaultyState
01/01/2019 06:58,39.43437747,1019.534796,NormalState
01/01/2019 06:59,30.54014785,933.6763936,NormalState
01/01/2019 07:00,46.4859834,1052.365885,NormalState
01/01/2019 07:01,44.04272674,1058.4795,NormalState
01/01/2019 07:02,28.00828681,988.5304628,NormalState
01/01/2019 07:03,37.77256761,997.8261525,NormalState
01/01/2019 07:04,35.1630076,923.4446249,NormalState
01/01/2019 07:05,40.94905246,1025.712738,FaultyState
01/01/2019 07:06,22.28061232,1028.602872,NormalState
01/01/2019 07:07,35.48841168,996.8904492,NormalState
01/01/2019 07:08,38.46739589,1056.217668,NormalState
01/01/2019 07:09,15.93008411,983.2961385,NormalState
01/01/2019 07:10,20.5339319,1028.230296,NormalState
01/01/2019 07:11,13.68614258,949.0167831,NormalState
01/01/2019 07:12,27.84474532,998.8223925,NormalState
01/01/2019 07:13,35.74033805,991.2822871,NormalState
01/01/2019 07:14,42.01885642,1011.265396,NormalState
01/01/2019 07:15,30.59275824,981.5236536,NormalState
01/01/2019 07:16,43.02892436,993.4263702,NormalState
01/01/2019 07:17,18.95918833,1041.302359,NormalState
01/01/2019 07:18,16.37294049,978.1617881,NormalState
01/01/2019 07:19,29.55561841,919.671145,FaultyState
01/01/2019 07:20,33.07252359,1087.479195,FaultyState
01/01/2019 07:21,29.73844202,1069.072704,NormalState
01/01/2019 07:22,13.4604632,935.3868652,NormalState
01/01/2019 07:23,29.28703968,1034.48539,NormalState
01/01/2019 07:24,19.564244,974.8512615,FaultyState
01/01/2019 07:25,35.35738039,1013.174361,NormalState
01/01/2019 07:26,32.93278597,1014.711206,NormalState
01/01/2019 07:27,22.48096171,988.27961,NormalState
01/01/2019 07:28,25.88906466,960.8117167,FaultyState
01/01/2019 07:29,21.52629182,965.4729474,NormalState
01/01/2019 07:30,29.49856722,954.1904042,NormalState
01/01/2019 07:31,37.64113856,958.4088896,NormalState
01/01/2019 07:32,22.11419163,996.6410855,NormalState
01/01/2019 07:33,34.03237212,964.2120005,NormalState
01/01/2019 07:34,25.75793905,1034.102603,NormalState
01/01/2019 07:35,23.65701734,1074.362308,NormalState
01/01/2019 07:36,29.14375712,970.9973379,NormalState
01/01/2019 07:37,21.71806142,1011.970225,NormalState
01/01/2019 07:38,25.57080556,1024.984256,NormalState
01/01/2019 07:39,20.41697686,1023.600114,NormalState
01/01/2019 07:40,45.71780106,1003.797763,NormalState
01/01/2019 07:41,30.28210842,1037.134121,NormalState
01/01/2019 07:42,24.40219594,1024.112448,NormalState
01/01/2019 07:43,31.71183929,938.1168789,NormalState
01/01/2019 07:44,29.1013756,1043.457803,NormalState
01/01/2019 07:45,28.2322432,1044.364542,FaultyState
01/01/2019 07:46,34.9133336,961.8356948,NormalState
01/01/2019 07:47,36.06006168,1001.896892,NormalState
01/01/2019 07:48,25.75599082,1034.16645,NormalState
01/01/2019 07:49,25.39345407,989.534309,NormalState
01/01/2019 07:50,27.79958642,1053.648902,FaultyState
01/01/2019 07:51,11.58463068,1118.193625,FaultyState
01/01/2019 07:52,17.8784715,960.7006984,NormalState
01/01/2019 07:53,40.93499414,930.9477698,NormalState
01/01/2019 07:54,43.15974171,1015.19093,NormalState
01/01/2019 07:55,28.00771168,1036.078125,NormalState
01/01/2019 07:56,34.6124557,988.4566813,NormalState
01/01/2019 07:57,32.49000124,1072.663033,NormalState
01/01/2019 07:58,54.63104647,933.06971,NormalState
01/01/2019 07:59,38.95659929,1034.645931,NormalState
01/01/2019 08:00,28.97665927,969.706959,FaultyState
01/01/2019 08:01,22.35567648,1085.968895,NormalState
01/01/2019 08:02,17.14842944,1099.625768,FaultyState
01/01/2019 08:03,31.62770909,961.6671706,NormalState
01/01/2019 08:04,23.94919404,972.5221432,NormalState
01/01/2019 08:05,18.62197032,1042.979394,NormalState
01/01/2019 08:06,24.82741693,980.6434675,NormalState
01/01/2019 08:07,21.34761597,997.7294391,NormalState
01/01/2019 08:08,43.49713308,1001.269421,NormalState
01/01/2019 08:09,37.05311806,904.0163422,FaultyState
01/01/2019 08:10,29.93621887,999.3081127,NormalState
01/01/2019 08:11,41.83955311,965.5136113,NormalState
01/01/2019 08:12,30.61894646,975.3438589,FaultyState
01/01/2019 08:13,23.10972639,1072.1816,NormalState
01/01/2019 08:14,42.18499262,937.1746553,NormalState
01/01/2019 08:15,34.31128035,1040.660259,NormalState
